run,model,test_days,pred,acc,test_n,test_pos_n,test_neg_n,test_pos_frac,test_neg_frac,train_n,train_start,train_end,test_start,test_end,train_years,horizon_days,n_features,feature_set,horizon
150,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,1470,2019-06-14,2025-04-17,2025-05-19,2025-05-19,6,20,45,ma_no_days,20
150,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,1470,2019-06-14,2025-04-17,2025-05-19,2025-05-19,6,20,45,ma_no_days,20
151,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,1470,2019-06-13,2025-04-16,2025-05-16,2025-05-16,6,20,45,ma_no_days,20
151,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,1470,2019-06-13,2025-04-16,2025-05-16,2025-05-16,6,20,45,ma_no_days,20
152,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-06-12,2025-04-15,2025-05-15,2025-05-15,6,20,45,ma_no_days,20
152,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,1470,2019-06-12,2025-04-15,2025-05-15,2025-05-15,6,20,45,ma_no_days,20
153,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,1470,2019-06-11,2025-04-14,2025-05-14,2025-05-14,6,20,45,ma_no_days,20
153,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,1470,2019-06-11,2025-04-14,2025-05-14,2025-05-14,6,20,45,ma_no_days,20
154,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-06-10,2025-04-11,2025-05-13,2025-05-13,6,20,45,ma_no_days,20
154,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,1470,2019-06-10,2025-04-11,2025-05-13,2025-05-13,6,20,45,ma_no_days,20
155,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,1470,2019-06-07,2025-04-10,2025-05-12,2025-05-12,6,20,45,ma_no_days,20
155,random_forest,1,0.65,1.0,1,1,0,1.0,0.0,1470,2019-06-07,2025-04-10,2025-05-12,2025-05-12,6,20,45,ma_no_days,20
156,xgboost,1,0.6,1.0,1,1,0,1.0,0.0,1470,2019-06-06,2025-04-09,2025-05-09,2025-05-09,6,20,45,ma_no_days,20
156,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,1470,2019-06-06,2025-04-09,2025-05-09,2025-05-09,6,20,45,ma_no_days,20
157,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,1470,2019-06-05,2025-04-08,2025-05-08,2025-05-08,6,20,45,ma_no_days,20
157,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,1470,2019-06-05,2025-04-08,2025-05-08,2025-05-08,6,20,45,ma_no_days,20
158,xgboost,1,0.85,1.0,1,1,0,1.0,0.0,1470,2019-06-04,2025-04-07,2025-05-07,2025-05-07,6,20,45,ma_no_days,20
158,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,1470,2019-06-04,2025-04-07,2025-05-07,2025-05-07,6,20,45,ma_no_days,20
159,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,1470,2019-06-03,2025-04-04,2025-05-06,2025-05-06,6,20,45,ma_no_days,20
159,random_forest,1,0.5,1.0,1,1,0,1.0,0.0,1470,2019-06-03,2025-04-04,2025-05-06,2025-05-06,6,20,45,ma_no_days,20
160,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-05-31,2025-04-03,2025-05-05,2025-05-05,6,20,45,ma_no_days,20
160,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,1470,2019-05-31,2025-04-03,2025-05-05,2025-05-05,6,20,45,ma_no_days,20
161,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-05-30,2025-04-02,2025-05-02,2025-05-02,6,20,45,ma_no_days,20
161,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,1470,2019-05-30,2025-04-02,2025-05-02,2025-05-02,6,20,45,ma_no_days,20
162,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,1470,2019-05-29,2025-04-01,2025-05-01,2025-05-01,6,20,45,ma_no_days,20
162,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,1470,2019-05-29,2025-04-01,2025-05-01,2025-05-01,6,20,45,ma_no_days,20
163,xgboost,1,0.8,1.0,1,1,0,1.0,0.0,1470,2019-05-28,2025-03-31,2025-04-30,2025-04-30,6,20,45,ma_no_days,20
163,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,1470,2019-05-28,2025-03-31,2025-04-30,2025-04-30,6,20,45,ma_no_days,20
164,xgboost,1,0.85,1.0,1,1,0,1.0,0.0,1470,2019-05-24,2025-03-28,2025-04-29,2025-04-29,6,20,45,ma_no_days,20
164,random_forest,1,0.5,0.0,1,1,0,1.0,0.0,1470,2019-05-24,2025-03-28,2025-04-29,2025-04-29,6,20,45,ma_no_days,20
165,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,1470,2019-05-23,2025-03-27,2025-04-28,2025-04-28,6,20,45,ma_no_days,20
165,random_forest,1,0.5,1.0,1,1,0,1.0,0.0,1470,2019-05-23,2025-03-27,2025-04-28,2025-04-28,6,20,45,ma_no_days,20
166,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,1470,2019-05-22,2025-03-26,2025-04-25,2025-04-25,6,20,45,ma_no_days,20
166,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,1470,2019-05-22,2025-03-26,2025-04-25,2025-04-25,6,20,45,ma_no_days,20
167,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-05-21,2025-03-25,2025-04-24,2025-04-24,6,20,45,ma_no_days,20
167,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,1470,2019-05-21,2025-03-25,2025-04-24,2025-04-24,6,20,45,ma_no_days,20
168,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-05-20,2025-03-24,2025-04-23,2025-04-23,6,20,45,ma_no_days,20
168,random_forest,1,0.75,1.0,1,1,0,1.0,0.0,1470,2019-05-20,2025-03-24,2025-04-23,2025-04-23,6,20,45,ma_no_days,20
169,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-05-17,2025-03-21,2025-04-22,2025-04-22,6,20,45,ma_no_days,20
169,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,1470,2019-05-17,2025-03-21,2025-04-22,2025-04-22,6,20,45,ma_no_days,20
170,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-05-16,2025-03-20,2025-04-21,2025-04-21,6,20,45,ma_no_days,20
170,random_forest,1,0.95,1.0,1,1,0,1.0,0.0,1470,2019-05-16,2025-03-20,2025-04-21,2025-04-21,6,20,45,ma_no_days,20
171,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-05-15,2025-03-19,2025-04-17,2025-04-17,6,20,45,ma_no_days,20
171,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,1470,2019-05-15,2025-03-19,2025-04-17,2025-04-17,6,20,45,ma_no_days,20
172,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-05-14,2025-03-18,2025-04-16,2025-04-16,6,20,45,ma_no_days,20
172,random_forest,1,0.95,1.0,1,1,0,1.0,0.0,1470,2019-05-14,2025-03-18,2025-04-16,2025-04-16,6,20,45,ma_no_days,20
173,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-05-13,2025-03-17,2025-04-15,2025-04-15,6,20,45,ma_no_days,20
173,random_forest,1,0.85,1.0,1,1,0,1.0,0.0,1470,2019-05-13,2025-03-17,2025-04-15,2025-04-15,6,20,45,ma_no_days,20
174,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,1470,2019-05-10,2025-03-14,2025-04-14,2025-04-14,6,20,45,ma_no_days,20
174,random_forest,1,0.8,1.0,1,1,0,1.0,0.0,1470,2019-05-10,2025-03-14,2025-04-14,2025-04-14,6,20,45,ma_no_days,20
175,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-05-09,2025-03-13,2025-04-11,2025-04-11,6,20,45,ma_no_days,20
175,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,1470,2019-05-09,2025-03-13,2025-04-11,2025-04-11,6,20,45,ma_no_days,20
176,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-05-08,2025-03-12,2025-04-10,2025-04-10,6,20,45,ma_no_days,20
176,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,1470,2019-05-08,2025-03-12,2025-04-10,2025-04-10,6,20,45,ma_no_days,20
177,xgboost,1,0.95,1.0,1,1,0,1.0,0.0,1470,2019-05-07,2025-03-11,2025-04-09,2025-04-09,6,20,45,ma_no_days,20
177,random_forest,1,0.7,1.0,1,1,0,1.0,0.0,1470,2019-05-07,2025-03-11,2025-04-09,2025-04-09,6,20,45,ma_no_days,20
178,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-05-06,2025-03-10,2025-04-08,2025-04-08,6,20,45,ma_no_days,20
178,random_forest,1,0.95,1.0,1,1,0,1.0,0.0,1470,2019-05-06,2025-03-10,2025-04-08,2025-04-08,6,20,45,ma_no_days,20
179,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-05-03,2025-03-07,2025-04-07,2025-04-07,6,20,45,ma_no_days,20
179,random_forest,1,0.9,1.0,1,1,0,1.0,0.0,1470,2019-05-03,2025-03-07,2025-04-07,2025-04-07,6,20,45,ma_no_days,20
180,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-05-02,2025-03-06,2025-04-04,2025-04-04,6,20,45,ma_no_days,20
180,random_forest,1,0.95,1.0,1,1,0,1.0,0.0,1470,2019-05-02,2025-03-06,2025-04-04,2025-04-04,6,20,45,ma_no_days,20
181,xgboost,1,1.0,1.0,1,1,0,1.0,0.0,1470,2019-05-01,2025-03-05,2025-04-03,2025-04-03,6,20,45,ma_no_days,20
181,random_forest,1,0.8,1.0,1,1,0,1.0,0.0,1470,2019-05-01,2025-03-05,2025-04-03,2025-04-03,6,20,45,ma_no_days,20
182,xgboost,1,0.5,1.0,1,1,0,1.0,0.0,1470,2019-04-30,2025-03-04,2025-04-02,2025-04-02,6,20,45,ma_no_days,20
182,random_forest,1,0.35,0.0,1,1,0,1.0,0.0,1470,2019-04-30,2025-03-04,2025-04-02,2025-04-02,6,20,45,ma_no_days,20
183,xgboost,1,0.25,0.0,1,1,0,1.0,0.0,1470,2019-04-29,2025-03-03,2025-04-01,2025-04-01,6,20,45,ma_no_days,20
183,random_forest,1,0.35,0.0,1,1,0,1.0,0.0,1470,2019-04-29,2025-03-03,2025-04-01,2025-04-01,6,20,45,ma_no_days,20
184,xgboost,1,0.2,0.0,1,1,0,1.0,0.0,1470,2019-04-26,2025-02-28,2025-03-31,2025-03-31,6,20,45,ma_no_days,20
184,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,1470,2019-04-26,2025-02-28,2025-03-31,2025-03-31,6,20,45,ma_no_days,20
185,xgboost,1,0.15,0.0,1,1,0,1.0,0.0,1470,2019-04-25,2025-02-27,2025-03-28,2025-03-28,6,20,45,ma_no_days,20
185,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,1470,2019-04-25,2025-02-27,2025-03-28,2025-03-28,6,20,45,ma_no_days,20
186,xgboost,1,0.6,0.0,1,0,1,0.0,1.0,1470,2019-04-24,2025-02-26,2025-03-27,2025-03-27,6,20,45,ma_no_days,20
186,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,1470,2019-04-24,2025-02-26,2025-03-27,2025-03-27,6,20,45,ma_no_days,20
187,xgboost,1,0.6,0.0,1,0,1,0.0,1.0,1470,2019-04-23,2025-02-25,2025-03-26,2025-03-26,6,20,45,ma_no_days,20
187,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,1470,2019-04-23,2025-02-25,2025-03-26,2025-03-26,6,20,45,ma_no_days,20
188,xgboost,1,0.75,0.0,1,0,1,0.0,1.0,1470,2019-04-22,2025-02-24,2025-03-25,2025-03-25,6,20,45,ma_no_days,20
188,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,1470,2019-04-22,2025-02-24,2025-03-25,2025-03-25,6,20,45,ma_no_days,20
189,xgboost,1,0.65,0.0,1,0,1,0.0,1.0,1470,2019-04-18,2025-02-21,2025-03-24,2025-03-24,6,20,45,ma_no_days,20
189,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,1470,2019-04-18,2025-02-21,2025-03-24,2025-03-24,6,20,45,ma_no_days,20
190,xgboost,1,0.8,0.0,1,0,1,0.0,1.0,1470,2019-04-17,2025-02-20,2025-03-21,2025-03-21,6,20,45,ma_no_days,20
190,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,1470,2019-04-17,2025-02-20,2025-03-21,2025-03-21,6,20,45,ma_no_days,20
191,xgboost,1,0.75,0.0,1,0,1,0.0,1.0,1470,2019-04-16,2025-02-19,2025-03-20,2025-03-20,6,20,45,ma_no_days,20
191,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,1470,2019-04-16,2025-02-19,2025-03-20,2025-03-20,6,20,45,ma_no_days,20
192,xgboost,1,0.8,0.0,1,0,1,0.0,1.0,1470,2019-04-15,2025-02-18,2025-03-19,2025-03-19,6,20,45,ma_no_days,20
192,random_forest,1,0.3,1.0,1,0,1,0.0,1.0,1470,2019-04-15,2025-02-18,2025-03-19,2025-03-19,6,20,45,ma_no_days,20
193,xgboost,1,0.75,0.0,1,0,1,0.0,1.0,1470,2019-04-12,2025-02-14,2025-03-18,2025-03-18,6,20,45,ma_no_days,20
193,random_forest,1,0.4,1.0,1,0,1,0.0,1.0,1470,2019-04-12,2025-02-14,2025-03-18,2025-03-18,6,20,45,ma_no_days,20
194,xgboost,1,0.9,0.0,1,0,1,0.0,1.0,1470,2019-04-11,2025-02-13,2025-03-17,2025-03-17,6,20,45,ma_no_days,20
194,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,1470,2019-04-11,2025-02-13,2025-03-17,2025-03-17,6,20,45,ma_no_days,20
195,xgboost,1,0.45,1.0,1,0,1,0.0,1.0,1470,2019-04-10,2025-02-12,2025-03-14,2025-03-14,6,20,45,ma_no_days,20
195,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,1470,2019-04-10,2025-02-12,2025-03-14,2025-03-14,6,20,45,ma_no_days,20
196,xgboost,1,0.7,0.0,1,0,1,0.0,1.0,1470,2019-04-09,2025-02-11,2025-03-13,2025-03-13,6,20,45,ma_no_days,20
196,random_forest,1,0.4,1.0,1,0,1,0.0,1.0,1470,2019-04-09,2025-02-11,2025-03-13,2025-03-13,6,20,45,ma_no_days,20
197,xgboost,1,0.85,0.0,1,0,1,0.0,1.0,1470,2019-04-08,2025-02-10,2025-03-12,2025-03-12,6,20,45,ma_no_days,20
197,random_forest,1,0.4,1.0,1,0,1,0.0,1.0,1470,2019-04-08,2025-02-10,2025-03-12,2025-03-12,6,20,45,ma_no_days,20
198,xgboost,1,0.7,0.0,1,0,1,0.0,1.0,1470,2019-04-05,2025-02-07,2025-03-11,2025-03-11,6,20,45,ma_no_days,20
198,random_forest,1,0.35,1.0,1,0,1,0.0,1.0,1470,2019-04-05,2025-02-07,2025-03-11,2025-03-11,6,20,45,ma_no_days,20
199,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,1470,2019-04-04,2025-02-06,2025-03-10,2025-03-10,6,20,45,ma_no_days,20
199,random_forest,1,0.45,1.0,1,0,1,0.0,1.0,1470,2019-04-04,2025-02-06,2025-03-10,2025-03-10,6,20,45,ma_no_days,20
200,xgboost,1,0.9,0.0,1,0,1,0.0,1.0,1470,2019-04-03,2025-02-05,2025-03-07,2025-03-07,6,20,45,ma_no_days,20
200,random_forest,1,0.6,0.0,1,0,1,0.0,1.0,1470,2019-04-03,2025-02-05,2025-03-07,2025-03-07,6,20,45,ma_no_days,20
201,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,1470,2019-04-02,2025-02-04,2025-03-06,2025-03-06,6,20,45,ma_no_days,20
201,random_forest,1,0.5,1.0,1,0,1,0.0,1.0,1470,2019-04-02,2025-02-04,2025-03-06,2025-03-06,6,20,45,ma_no_days,20
202,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,1470,2019-04-01,2025-02-03,2025-03-05,2025-03-05,6,20,45,ma_no_days,20
202,random_forest,1,0.75,0.0,1,0,1,0.0,1.0,1470,2019-04-01,2025-02-03,2025-03-05,2025-03-05,6,20,45,ma_no_days,20
203,xgboost,1,0.85,0.0,1,0,1,0.0,1.0,1470,2019-03-29,2025-01-31,2025-03-04,2025-03-04,6,20,45,ma_no_days,20
203,random_forest,1,0.65,0.0,1,0,1,0.0,1.0,1470,2019-03-29,2025-01-31,2025-03-04,2025-03-04,6,20,45,ma_no_days,20
204,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,1470,2019-03-28,2025-01-30,2025-03-03,2025-03-03,6,20,45,ma_no_days,20
204,random_forest,1,0.8,0.0,1,0,1,0.0,1.0,1470,2019-03-28,2025-01-30,2025-03-03,2025-03-03,6,20,45,ma_no_days,20
205,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,1470,2019-03-27,2025-01-29,2025-02-28,2025-02-28,6,20,45,ma_no_days,20
205,random_forest,1,0.8,0.0,1,0,1,0.0,1.0,1470,2019-03-27,2025-01-29,2025-02-28,2025-02-28,6,20,45,ma_no_days,20
206,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,1470,2019-03-26,2025-01-28,2025-02-27,2025-02-27,6,20,45,ma_no_days,20
206,random_forest,1,0.85,0.0,1,0,1,0.0,1.0,1470,2019-03-26,2025-01-28,2025-02-27,2025-02-27,6,20,45,ma_no_days,20
207,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,1470,2019-03-25,2025-01-27,2025-02-26,2025-02-26,6,20,45,ma_no_days,20
207,random_forest,1,0.9,0.0,1,0,1,0.0,1.0,1470,2019-03-25,2025-01-27,2025-02-26,2025-02-26,6,20,45,ma_no_days,20
208,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,1470,2019-03-22,2025-01-24,2025-02-25,2025-02-25,6,20,45,ma_no_days,20
208,random_forest,1,0.9,0.0,1,0,1,0.0,1.0,1470,2019-03-22,2025-01-24,2025-02-25,2025-02-25,6,20,45,ma_no_days,20
209,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,1470,2019-03-21,2025-01-23,2025-02-24,2025-02-24,6,20,45,ma_no_days,20
209,random_forest,1,0.9,0.0,1,0,1,0.0,1.0,1470,2019-03-21,2025-01-23,2025-02-24,2025-02-24,6,20,45,ma_no_days,20
210,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,1470,2019-03-20,2025-01-22,2025-02-21,2025-02-21,6,20,45,ma_no_days,20
210,random_forest,1,0.85,0.0,1,0,1,0.0,1.0,1470,2019-03-20,2025-01-22,2025-02-21,2025-02-21,6,20,45,ma_no_days,20
211,xgboost,1,0.9,0.0,1,0,1,0.0,1.0,1470,2019-03-19,2025-01-21,2025-02-20,2025-02-20,6,20,45,ma_no_days,20
211,random_forest,1,0.8,0.0,1,0,1,0.0,1.0,1470,2019-03-19,2025-01-21,2025-02-20,2025-02-20,6,20,45,ma_no_days,20
212,xgboost,1,0.65,0.0,1,0,1,0.0,1.0,1470,2019-03-18,2025-01-17,2025-02-19,2025-02-19,6,20,45,ma_no_days,20
212,random_forest,1,0.6,0.0,1,0,1,0.0,1.0,1470,2019-03-18,2025-01-17,2025-02-19,2025-02-19,6,20,45,ma_no_days,20
213,xgboost,1,0.6,0.0,1,0,1,0.0,1.0,1470,2019-03-15,2025-01-16,2025-02-18,2025-02-18,6,20,45,ma_no_days,20
213,random_forest,1,0.6,0.0,1,0,1,0.0,1.0,1470,2019-03-15,2025-01-16,2025-02-18,2025-02-18,6,20,45,ma_no_days,20
214,xgboost,1,0.9,0.0,1,0,1,0.0,1.0,1470,2019-03-14,2025-01-15,2025-02-14,2025-02-14,6,20,45,ma_no_days,20
214,random_forest,1,0.6,0.0,1,0,1,0.0,1.0,1470,2019-03-14,2025-01-15,2025-02-14,2025-02-14,6,20,45,ma_no_days,20
215,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,1470,2019-03-13,2025-01-14,2025-02-13,2025-02-13,6,20,45,ma_no_days,20
215,random_forest,1,0.75,0.0,1,0,1,0.0,1.0,1470,2019-03-13,2025-01-14,2025-02-13,2025-02-13,6,20,45,ma_no_days,20
216,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,1470,2019-03-12,2025-01-13,2025-02-12,2025-02-12,6,20,45,ma_no_days,20
216,random_forest,1,0.85,0.0,1,0,1,0.0,1.0,1470,2019-03-12,2025-01-13,2025-02-12,2025-02-12,6,20,45,ma_no_days,20
217,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,1470,2019-03-11,2025-01-10,2025-02-11,2025-02-11,6,20,45,ma_no_days,20
217,random_forest,1,0.9,0.0,1,0,1,0.0,1.0,1470,2019-03-11,2025-01-10,2025-02-11,2025-02-11,6,20,45,ma_no_days,20
218,xgboost,1,0.9,0.0,1,0,1,0.0,1.0,1470,2019-03-08,2025-01-08,2025-02-10,2025-02-10,6,20,45,ma_no_days,20
218,random_forest,1,0.85,0.0,1,0,1,0.0,1.0,1470,2019-03-08,2025-01-08,2025-02-10,2025-02-10,6,20,45,ma_no_days,20
219,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,1470,2019-03-07,2025-01-07,2025-02-07,2025-02-07,6,20,45,ma_no_days,20
219,random_forest,1,0.85,0.0,1,0,1,0.0,1.0,1470,2019-03-07,2025-01-07,2025-02-07,2025-02-07,6,20,45,ma_no_days,20
220,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,1470,2019-03-06,2025-01-06,2025-02-06,2025-02-06,6,20,45,ma_no_days,20
220,random_forest,1,0.75,0.0,1,0,1,0.0,1.0,1470,2019-03-06,2025-01-06,2025-02-06,2025-02-06,6,20,45,ma_no_days,20
221,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,1470,2019-03-05,2025-01-03,2025-02-05,2025-02-05,6,20,45,ma_no_days,20
221,random_forest,1,0.8,0.0,1,0,1,0.0,1.0,1470,2019-03-05,2025-01-03,2025-02-05,2025-02-05,6,20,45,ma_no_days,20
222,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,1470,2019-03-04,2025-01-02,2025-02-04,2025-02-04,6,20,45,ma_no_days,20
222,random_forest,1,0.75,0.0,1,0,1,0.0,1.0,1470,2019-03-04,2025-01-02,2025-02-04,2025-02-04,6,20,45,ma_no_days,20
223,xgboost,1,0.8,0.0,1,0,1,0.0,1.0,1470,2019-03-01,2024-12-31,2025-02-03,2025-02-03,6,20,45,ma_no_days,20
223,random_forest,1,0.75,0.0,1,0,1,0.0,1.0,1470,2019-03-01,2024-12-31,2025-02-03,2025-02-03,6,20,45,ma_no_days,20
224,xgboost,1,0.25,1.0,1,0,1,0.0,1.0,1470,2019-02-28,2024-12-30,2025-01-31,2025-01-31,6,20,45,ma_no_days,20
224,random_forest,1,0.7,0.0,1,0,1,0.0,1.0,1470,2019-02-28,2024-12-30,2025-01-31,2025-01-31,6,20,45,ma_no_days,20
225,xgboost,1,0.95,0.0,1,0,1,0.0,1.0,1470,2019-02-27,2024-12-27,2025-01-30,2025-01-30,6,20,45,ma_no_days,20
225,random_forest,1,0.8,0.0,1,0,1,0.0,1.0,1470,2019-02-27,2024-12-27,2025-01-30,2025-01-30,6,20,45,ma_no_days,20
226,xgboost,1,0.55,0.0,1,0,1,0.0,1.0,1470,2019-02-26,2024-12-26,2025-01-29,2025-01-29,6,20,45,ma_no_days,20
226,random_forest,1,0.75,0.0,1,0,1,0.0,1.0,1470,2019-02-26,2024-12-26,2025-01-29,2025-01-29,6,20,45,ma_no_days,20
227,xgboost,1,0.7,0.0,1,0,1,0.0,1.0,1470,2019-02-25,2024-12-24,2025-01-28,2025-01-28,6,20,45,ma_no_days,20
227,random_forest,1,0.75,0.0,1,0,1,0.0,1.0,1470,2019-02-25,2024-12-24,2025-01-28,2025-01-28,6,20,45,ma_no_days,20
228,xgboost,1,1.0,0.0,1,0,1,0.0,1.0,1470,2019-02-22,2024-12-23,2025-01-27,2025-01-27,6,20,45,ma_no_days,20
228,random_forest,1,0.85,0.0,1,0,1,0.0,1.0,1470,2019-02-22,2024-12-23,2025-01-27,2025-01-27,6,20,45,ma_no_days,20
1,xgboost,1,0.5,1.0,1,0,1,0.0,1.0,980,2021-11-26,2025-10-22,2025-12-05,2025-12-05,4,30,45,ma_no_days,30
1,random_forest,1,0.5,0.0,1,0,1,0.0,1.0,980,2021-11-26,2025-10-22,2025-12-05,2025-12-05,4,30,45,ma_no_days,30
2,xgboost,1,0.15,1.0,1,0,1,0.0,1.0,980,2021-11-24,2025-10-21,2025-12-04,2025-12-04,4,30,45,ma_no_days,30
2,random_forest,1,0.55,0.0,1,0,1,0.0,1.0,980,2021-11-24,2025-10-21,2025-12-04,2025-12-04,4,30,45,ma_no_days,30
3,xgboost,1,0.05,1.0,1,0,1,0.0,1.0,980,2021-11-23,2025-10-20,2025-12-03,2025-12-03,4,30,45,ma_no_days,30
3,random_forest,1,0.4,1.0,1,0,1,0.0,1.0,980,2021-11-23,2025-10-20,2025-12-03,2025-12-03,4,30,45,ma_no_days,30
4,xgboost,1,0.1,0.0,1,1,0,1.0,0.0,980,2021-11-22,2025-10-17,2025-12-02,2025-12-02,4,30,45,ma_no_days,30
4,random_forest,1,0.4,0.0,1,1,0,1.0,0.0,980,2021-11-22,2025-10-17,2025-12-02,2025-12-02,4,30,45,ma_no_days,30
5,xgboost,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-11-19,2025-10-16,2025-12-01,2025-12-01,4,30,45,ma_no_days,30
5,random_forest,1,0.5,1.0,1,1,0,1.0,0.0,980,2021-11-19,2025-10-16,2025-12-01,2025-12-01,4,30,45,ma_no_days,30
6,xgboost,1,0.05,0.0,1,1,0,1.0,0.0,980,2021-11-18,2025-10-15,2025-11-28,2025-11-28,4,30,45,ma_no_days,30
6,random_forest,1,0.45,0.0,1,1,0,1.0,0.0,980,2021-11-18,2025-10-15,2025-11-28,2025-11-28,4,30,45,ma_no_days,30
7,xgboost,1,0.1,0.0,1,1,0,1.0,0.0,980,2021-11-17,2025-10-14,2025-11-26,2025-11-26,4,30,45,ma_no_days,30
7,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-11-17,2025-10-14,2025-11-26,2025-11-26,4,30,45,ma_no_days,30
8,xgboost,1,0.7,1.0,1,1,0,1.0,0.0,980,2021-11-16,2025-10-13,2025-11-25,2025-11-25,4,30,45,ma_no_days,30
8,random_forest,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-11-16,2025-10-13,2025-11-25,2025-11-25,4,30,45,ma_no_days,30
9,xgboost,1,0.5,0.0,1,1,0,1.0,0.0,980,2021-11-15,2025-10-10,2025-11-24,2025-11-24,4,30,45,ma_no_days,30
9,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-11-15,2025-10-10,2025-11-24,2025-11-24,4,30,45,ma_no_days,30
10,xgboost,1,0.9,1.0,1,1,0,1.0,0.0,980,2021-11-12,2025-10-09,2025-11-21,2025-11-21,4,30,45,ma_no_days,30
10,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-11-12,2025-10-09,2025-11-21,2025-11-21,4,30,45,ma_no_days,30
11,xgboost,1,0.55,1.0,1,1,0,1.0,0.0,980,2021-11-11,2025-10-08,2025-11-20,2025-11-20,4,30,45,ma_no_days,30
11,random_forest,1,0.6,1.0,1,1,0,1.0,0.0,980,2021-11-11,2025-10-08,2025-11-20,2025-11-20,4,30,45,ma_no_days,30
