,r,class_balance,flag,indicator,Weighted_Accuracy,Balanced_Accuracy,auc_rs,auc_ts,log_loss_rs,log_loss_ts,f1_rs,f1_ts,accuracy_rs,accuracy_ts,pos_acc_rs,pos_acc_ts,pos_count_rs,neg_acc_rs,neg_acc_ts,pos_count_ts,neg_count_rs,neg_count_ts,ks_rs,ks_ts
1519,5,Y,no_signal,QQQ_EMA_10,0.49,0.492,0.5939984639289854,0.4926937685558375,0.6740480342164479,0.7484415605316869,0.6216053108026555,0.5286506469500925,0.5669889502762431,0.49,0.6009334889148191,0.48148148148148145,857,0.5177664974619289,0.5024630541871922,297,591,203,0.1347438335041176,0.04985818778922227
1520,10,Y,no_signal,QQQ_EMA_10,0.478,0.4563,0.604248821997867,0.4598148244835447,0.6713297939892452,0.8044743631316184,0.6299401197604789,0.5671641791044776,0.5726141078838174,0.478,0.5761226725082147,0.5327102803738317,913,0.5666041275797373,0.37988826815642457,321,533,179,0.1561333171676986,0.12866565725125742
1521,20,Y,no_signal,QQQ_EMA_10,0.468,0.493,0.6348841525065806,0.4701512362663428,0.6582362150713448,0.8750192487556849,0.6773272415762421,0.5300353356890459,0.6084546084546084,0.468,0.624868282402529,0.4297994269340974,949,0.5769230769230769,0.5562913907284768,349,494,151,0.2103322056458322,0.10466991783525303
1522,30,Y,no_signal,QQQ_EMA_10,0.498,0.5126,0.6477413979912212,0.5122521615980918,0.6509014650893428,0.8340093410141525,0.7154384077461001,0.5649913344887348,0.6326388888888889,0.498,0.6792645556690501,0.4738372093023256,979,0.5336225596529284,0.5512820512820513,344,461,156,0.23041573698426168,0.06097197376267144
1523,45,Y,no_signal,QQQ_EMA_10,0.494,0.4788,0.6445479330236477,0.48322055236446615,0.6510817395534028,0.7549192227592573,0.7142857142857143,0.5925925925925927,0.6295264623955432,0.494,0.6551724137931034,0.5139664804469274,1015,0.5676959619952494,0.44366197183098594,358,421,142,0.2464856136573722,0.1264458257927453
1524,60,Y,no_signal,QQQ_EMA_10,0.502,0.4728,0.6451207582389611,0.47390350877192977,0.6393570970283052,0.7957599570518874,0.7547738693467336,0.6175115207373272,0.6589797344514325,0.502,0.7159199237368923,0.5289473684210526,1049,0.5026178010471204,0.4166666666666667,380,382,120,0.2265733009248399,0.0912280701754386
1525,90,Y,keep,QQQ_EMA_10,0.478,0.4007,0.6505500352179735,0.3604321961009175,0.6255763099403799,0.8128084893890841,0.7536800785083414,0.6276747503566333,0.6469760900140648,0.478,0.6802480070859167,0.5045871559633027,1129,0.5187713310580204,0.296875,436,293,64,0.2448903708316581,0.35894495412844035
1526,5,Y,no_signal,QQQ_EMA_100,0.48,0.4797,0.6049809768069071,0.49118442221890496,0.6700704840986185,0.7634460694562469,0.6383741781231321,0.5238095238095238,0.5821823204419889,0.48,0.6231038506417736,0.48148148148148145,857,0.5228426395939086,0.47783251231527096,297,591,203,0.1527127053606509,0.0842911877394636
1527,10,Y,keep,QQQ_EMA_100,0.48,0.4492,0.6311625488822079,0.44497815833898957,0.6614525249463783,0.7990907794263877,0.6520968694624926,0.5792880258899676,0.5926694329183956,0.48,0.6046002190580504,0.557632398753894,913,0.5722326454033771,0.3407821229050279,321,533,179,0.20426649459855453,0.13962999704136864
1528,20,Y,no_signal,QQQ_EMA_100,0.472,0.4659,0.6648325746684128,0.47139414410140607,0.6470710352951047,0.8488816457495092,0.6922196796338672,0.5599999999999999,0.6271656271656272,0.472,0.6375131717597471,0.4813753581661891,949,0.6072874493927125,0.4503311258278146,349,494,151,0.2640175253729688,0.0851059792405928
1529,30,Y,no_signal,QQQ_EMA_100,0.508,0.4971,0.663442044318985,0.4921362552176506,0.6381913827914404,0.8091494560891306,0.7024070021881837,0.5953947368421052,0.6222222222222222,0.508,0.6557711950970377,0.5261627906976745,979,0.5509761388286334,0.46794871794871795,344,461,156,0.24787345536084232,0.07595408467501491
1530,45,Y,keep,QQQ_EMA_100,0.51,0.456,0.6878274808981665,0.43430836415138874,0.6274232660353253,0.7624006657342697,0.7462061747776033,0.6293494704992436,0.6622562674094707,0.51,0.7024630541871921,0.5810055865921788,1015,0.5653206650831354,0.33098591549295775,358,421,142,0.28500286673765257,0.1376976945471713
1531,60,Y,keep,QQQ_EMA_100,0.53,0.4399,0.6828343124092254,0.41324561403508775,0.6152238877696354,0.7768118074457834,0.7775590551181103,0.6647646219686163,0.684136967155835,0.53,0.7530981887511916,0.6131578947368421,1049,0.49476439790575916,0.26666666666666666,380,382,120,0.2662470864797688,0.1956140350877193
1532,90,Y,no_signal,QQQ_EMA_100,0.526,0.4216,0.7102543251601435,0.45538274082568814,0.5934400056223404,0.7134325325087291,0.7867897037396795,0.6740027510316369,0.6912798874824191,0.526,0.7174490699734278,0.5619266055045872,1129,0.590443686006826,0.28125,436,293,64,0.3175875234660532,0.17015481651376146
1533,5,Y,no_signal,QQQ_EMA_100_r5,0.498,0.501,0.6075634715204931,0.4959944270289098,0.6699455973079687,0.7633615377718822,0.631578947368421,0.5343228200371059,0.5794198895027625,0.498,0.6091015169194866,0.48484848484848486,857,0.5363790186125211,0.5172413793103449,297,591,203,0.1664248045853102,0.05349057073195004
1534,10,Y,no_signal,QQQ_EMA_100_r5,0.478,0.4563,0.6151965871331138,0.4595885762021616,0.6680484553800023,0.7958741687503645,0.6398104265402844,0.5671641791044776,0.5795297372060858,0.478,0.5914567360350493,0.5327102803738317,913,0.5590994371482176,0.37988826815642457,321,533,179,0.17990502004607206,0.12201743852138046
1535,20,Y,no_signal,QQQ_EMA_100_r5,0.476,0.4781,0.6511488760809375,0.473386591775935,0.6502577147463093,0.8533686999826577,0.6746849942726232,0.5574324324324325,0.6063756063756064,0.476,0.6206533192834562,0.47277936962750716,949,0.5789473684210527,0.48344370860927155,349,494,151,0.20880705451722034,0.07996356667109433
1536,30,Y,no_signal,QQQ_EMA_100_r5,0.504,0.4906,0.6623718478504118,0.4958445140131187,0.6420760684594621,0.8301932705889117,0.7173087357569181,0.5934426229508197,0.6381944444444444,0.504,0.6751787538304392,0.5261627906976745,979,0.559652928416486,0.4551282051282051,344,461,156,0.24740150536538458,0.048598688133571856
1537,45,Y,keep,QQQ_EMA_100_r5,0.504,0.4497,0.6760422639036776,0.44153749311511525,0.6348835231817395,0.762959304419787,0.7355590885002649,0.6242424242424244,0.6525069637883009,0.504,0.683743842364532,0.5754189944134078,1015,0.5771971496437055,0.323943661971831,358,421,142,0.27511086669084867,0.11578409001495003
1538,60,Y,no_signal,QQQ_EMA_100_r5,0.5,0.4601,0.6670588793116357,0.46891447368421046,0.6266839834260098,0.7856050618526444,0.7716691431401684,0.6200607902735562,0.6778476589797344,0.5,0.7426120114394662,0.5368421052631579,1049,0.5,0.38333333333333336,380,382,120,0.24739342879531243,0.08903508771929824
1539,90,Y,keep,QQQ_EMA_100_r5,0.502,0.3945,0.681838106149693,0.3978820240825688,0.6098846754934981,0.7448673736909908,0.770873786407767,0.6536856745479833,0.6680731364275668,0.502,0.7032772364924712,0.5389908256880734,1129,0.5324232081911263,0.25,436,293,64,0.27924074281205696,0.2641915137614679
1540,5,Y,no_signal,QQQ_EMA_10_r5,0.504,0.5045,0.5940853368398399,0.4926688892206134,0.6737302040654564,0.7544227851918037,0.6277811184606132,0.5457875457875458,0.5725138121546961,0.504,0.6091015169194866,0.5016835016835017,857,0.5194585448392555,0.5073891625615764,297,591,203,0.1475793060828807,0.05660878074671178
1541,10,Y,no_signal,QQQ_EMA_10_r5,0.496,0.4777,0.6149119760639008,0.459823526340521,0.6683348589658035,0.7966728832804291,0.6349397590361445,0.58,0.5809128630705395,0.496,0.5772179627601315,0.5420560747663551,913,0.5872420262664165,0.4134078212290503,321,533,179,0.18155925766857298,0.11728362832628483
1542,20,Y,no_signal,QQQ_EMA_10_r5,0.468,0.4837,0.6390148590248419,0.4619062980322208,0.6579768822135993,0.8682799096323959,0.660058309037901,0.5381944444444444,0.5959805959805959,0.468,0.5964172813487882,0.44412607449856734,949,0.5951417004048583,0.5231788079470199,349,494,151,0.2134656979646165,0.1340253135733126
1543,30,Y,no_signal,QQQ_EMA_10_r5,0.496,0.5129,0.6384818720240006,0.5115254174120454,0.6514027433542134,0.8473898187936599,0.6885964912280702,0.5609756097560976,0.6055555555555555,0.496,0.6414708886618999,0.4680232558139535,979,0.5292841648590022,0.5576923076923077,344,461,156,0.19817911499405078,0.0731216457960644
1544,45,Y,no_signal,QQQ_EMA_10_r5,0.494,0.4767,0.6414389852918806,0.48626957274372484,0.6496960680732288,0.7746531504269981,0.7011308562197092,0.593900481540931,0.6135097493036211,0.494,0.6413793103448275,0.5167597765363129,1015,0.5463182897862233,0.43661971830985913,358,421,142,0.21031557516118085,0.10929262727201196
1545,60,Y,no_signal,QQQ_EMA_10_r5,0.502,0.4728,0.6372349133305717,0.46020833333333333,0.6427121440230226,0.7984269896048236,0.7495029821073559,0.6175115207373272,0.6477987421383647,0.502,0.7187797902764538,0.5289473684210526,1049,0.45287958115183247,0.4166666666666667,380,382,120,0.23268732624938235,0.12456140350877193
1546,90,Y,keep,QQQ_EMA_10_r5,0.49,0.4076,0.6507102543251602,0.3794975630733945,0.6268678073225926,0.7991327917666374,0.7480158730158729,0.6393210749646392,0.6427566807313643,0.49,0.6678476527900797,0.518348623853211,1129,0.5460750853242321,0.296875,436,293,64,0.23230561341245537,0.3295584862385321
1547,5,Y,no_signal,QQQ_EMA_200,0.522,0.5111,0.6023481352927124,0.5193146572456917,0.6667438999845083,0.7294466913941763,0.631328171530673,0.5857885615251299,0.5725138121546961,0.522,0.6184364060676779,0.569023569023569,857,0.505922165820643,0.45320197044334976,297,591,203,0.1461676212814939,0.05252856976994908
1548,10,Y,no_signal,QQQ_EMA_200,0.51,0.4713,0.645136233146812,0.45153935849910365,0.6568943662621822,0.7482283115358066,0.6635071090047393,0.6141732283464566,0.607192254495159,0.51,0.6133625410733844,0.6074766355140186,913,0.5966228893058161,0.33519553072625696,321,533,179,0.21979372376081163,0.127778067839677
1549,20,Y,no_signal,QQQ_EMA_200,0.526,0.4914,0.6878506247786932,0.4969164500275147,0.6299599450019083,0.7446395927698632,0.7163854109961894,0.6302652106084242,0.638946638946639,0.526,0.6933614330874605,0.5787965616045845,949,0.5344129554655871,0.40397350993377484,349,494,151,0.2735566524319228,0.07354978272832502
1550,30,Y,no_signal,QQQ_EMA_200,0.522,0.4862,0.6844039360186476,0.5040157274895647,0.6297346855741311,0.7864341354613741,0.7404661016949152,0.6259780907668231,0.6597222222222222,0.522,0.7139938712972421,0.5813953488372093,979,0.544468546637744,0.391025641025641,344,461,156,0.26695751785322575,0.07945736434108527
1551,45,Y,keep,QQQ_EMA_200,0.494,0.4491,0.6859845781215262,0.43787866866000474,0.6250003997952589,0.7753805882138599,0.7393812270582067,0.6101694915254238,0.653899721448468,0.494,0.6945812807881774,0.553072625698324,1015,0.5558194774346793,0.34507042253521125,358,421,142,0.2848554345155213,0.1384451963175702
1552,60,Y,keep,QQQ_EMA_200,0.504,0.4399,0.6777047699379615,0.40957236842105266,0.6174258917385838,0.8039489044063964,0.7617617617617617,0.6331360946745562,0.6673654786862334,0.504,0.7254528122020972,0.5631578947368421,1049,0.5078534031413613,0.31666666666666665,380,382,120,0.269438857251234,0.16096491228070176
1553,90,Y,no_signal,QQQ_EMA_200,0.456,0.5348,0.7058649262236356,0.5194774942660549,0.5883454366462448,0.7839636566300917,0.7797101449275363,0.5789473684210525,0.679324894514768,0.456,0.7147918511957484,0.4288990825688073,1129,0.5426621160409556,0.640625,436,293,64,0.3073818686384701,0.13044724770642202
1554,5,Y,no_signal,QQQ_EMA_200_r5,0.506,0.493,0.6125122658626974,0.5103995621237001,0.6683789710091329,0.7351606266685412,0.6493199290360733,0.5748709122203098,0.5904696132596685,0.506,0.6406067677946324,0.5622895622895623,857,0.5177664974619289,0.4236453201970443,297,591,203,0.1682866490156707,0.05728881590950557
1555,10,Y,no_signal,QQQ_EMA_200_r5,0.494,0.4576,0.6267443987103112,0.4671939991994291,0.6627910552110656,0.7581499583358913,0.6478209658421673,0.5977742448330684,0.5864453665283541,0.494,0.6024096385542169,0.5856697819314641,913,0.5590994371482176,0.329608938547486,321,533,179,0.19097916482577076,0.09911415095981482
1556,20,Y,no_signal,QQQ_EMA_200_r5,0.506,0.4865,0.6764013259215965,0.48778914210895846,0.6407031981599648,0.7850812485129525,0.7138873396542108,0.6022544283413849,0.6444906444906445,0.506,0.6743940990516333,0.5358166189111748,949,0.5870445344129555,0.4370860927152318,349,494,151,0.2742499029449282,0.06455530465473729
1557,30,Y,no_signal,QQQ_EMA_200_r5,0.53,0.5095,0.6829559579809403,0.5087861508646392,0.6331056101412142,0.7884320539302464,0.7303128371089537,0.622792937399679,0.6527777777777778,0.53,0.6915219611848825,0.563953488372093,979,0.5704989154013015,0.4551282051282051,344,461,156,0.27619488654366425,0.06887298747763863
1558,45,Y,no_signal,QQQ_EMA_200_r5,0.498,0.4667,0.6707464048769642,0.47031631127547413,0.6311088763871141,0.7574792721073748,0.7380577427821522,0.6059654631083202,0.6525069637883009,0.498,0.6926108374384237,0.5391061452513967,1015,0.5558194774346793,0.39436619718309857,358,421,142,0.2737746159156594,0.08014005822645369
1559,60,Y,keep,QQQ_EMA_200_r5,0.482,0.434,0.6820981338497397,0.435734649122807,0.6200446146852413,0.7900394652818001,0.7705326032852164,0.6069802731411229,0.6778476589797344,0.482,0.7378455672068637,0.5263157894736842,1049,0.5130890052356021,0.3416666666666667,380,382,120,0.2713030110950843,0.13815789473684212
1560,90,Y,no_signal,QQQ_EMA_200_r5,0.474,0.4518,0.6871404516969623,0.4567445527522936,0.6030440946856448,0.7956695229419563,0.7746615087040619,0.6149341142020499,0.6722925457102672,0.474,0.7094774136403897,0.481651376146789,1129,0.5290102389078498,0.421875,436,293,64,0.27596683162181035,0.1198394495412844
1561,5,Y,no_signal,QQQ_EMA_25,0.486,0.4894,0.5829320397167154,0.513244099450996,0.6812648402140954,0.7405886919032239,0.6295399515738498,0.521415270018622,0.5773480662983426,0.486,0.6067677946324388,0.4713804713804714,857,0.5346869712351946,0.5073891625615764,297,591,203,0.14962081948796316,0.05219684530029357
1562,10,Y,no_signal,QQQ_EMA_25,0.474,0.4594,0.6320081622755733,0.4698828730050993,0.6614543422857304,0.7942128658218736,0.6563614744351962,0.5549915397631134,0.6002766251728907,0.474,0.6046002190580504,0.5109034267912772,913,0.5928705440900562,0.40782122905027934,321,533,179,0.20498572834746798,0.10642371081988897
1563,20,Y,no_signal,QQQ_EMA_25,0.468,0.5006,0.6265662128897668,0.4884248277955938,0.6608742571791512,0.8726166723456642,0.6461173681090694,0.5232974910394266,0.5862785862785863,0.468,0.5742887249736565,0.4183381088825215,949,0.6093117408906883,0.5827814569536424,349,494,151,0.19610670511896178,0.0639670581984478
1564,30,Y,no_signal,QQQ_EMA_25,0.482,0.5027,0.6594703524558019,0.49558363148479423,0.646719667039451,0.8574951726463148,0.7215601300108342,0.5432098765432098,0.6430555555555556,0.482,0.6802860061287027,0.4476744186046512,979,0.5639913232104121,0.5576923076923077,344,461,156,0.24772057015104615,0.04196481812760883
1565,45,Y,no_signal,QQQ_EMA_25,0.516,0.4921,0.6513450265026971,0.4873908253993233,0.6465468426326724,0.7643191991304723,0.7162089391491653,0.6182965299684543,0.633008356545961,0.516,0.6551724137931034,0.547486033519553,1015,0.5795724465558195,0.43661971830985913,358,421,142,0.25782385359746324,0.06983240223463687
1566,60,Y,no_signal,QQQ_EMA_25,0.518,0.4748,0.6433951057851158,0.4584539473684211,0.6439539894482581,0.8008756204879915,0.7613353263577478,0.6375939849624059,0.6652690426275332,0.518,0.7283126787416587,0.5578947368421052,1049,0.49214659685863876,0.39166666666666666,380,382,120,0.23506056628352107,0.11403508771929824
1567,90,Y,keep,QQQ_EMA_25,0.496,0.4177,0.6592577925434633,0.3853748566513761,0.6195589251585462,0.801611855961039,0.7801350048216007,0.6440677966101696,0.679324894514768,0.496,0.7165633303808681,0.5229357798165137,1129,0.5358361774744027,0.3125,436,293,64,0.2577139454106295,0.299598623853211
1568,5,Y,no_signal,QQQ_EMA_25_r5,0.488,0.4957,0.5940211693488677,0.5028362442155545,0.6751086727823319,0.7551517350938629,0.6198198198198198,0.5133079847908745,0.5628453038674033,0.488,0.6021003500583431,0.45454545454545453,857,0.505922165820643,0.5369458128078818,297,591,203,0.13649906118024746,0.060340681030336206
1569,10,Y,no_signal,QQQ_EMA_25_r5,0.488,0.4777,0.6147557995927082,0.4729372248037731,0.667499543254401,0.790085931068861,0.6357056694813028,0.5631399317406143,0.5822959889349931,0.488,0.5772179627601315,0.514018691588785,913,0.5909943714821764,0.441340782122905,321,533,179,0.17877068567635715,0.09366678849266434
1570,20,Y,no_signal,QQQ_EMA_25_r5,0.482,0.5012,0.6379429870778104,0.478348735270119,0.6595372380529391,0.874853714763081,0.6689814814814815,0.5495652173913044,0.6036036036036037,0.482,0.6090621707060063,0.45272206303724927,949,0.5931174089068826,0.5496688741721855,349,494,151,0.21521268925739004,0.06288544374656066
1571,30,Y,no_signal,QQQ_EMA_25_r5,0.502,0.512,0.6500823142832454,0.5119633273703041,0.6507439994879388,0.8606632959196905,0.7012700165654334,0.5728987993138936,0.6243055555555556,0.502,0.6486210418794689,0.48546511627906974,979,0.5726681127982647,0.5384615384615384,344,461,156,0.22537495651634432,0.06663685152057246
1572,45,Y,no_signal,QQQ_EMA_25_r5,0.5,0.4851,0.6570504194797749,0.49116767644975995,0.6434098253657823,0.7631997770087354,0.7219564061669326,0.5980707395498392,0.6357938718662952,0.5,0.6689655172413793,0.5195530726256983,1015,0.5558194774346793,0.4507042253521127,358,421,142,0.24294958052022514,0.07526162561963963
1573,60,Y,no_signal,QQQ_EMA_25_r5,0.484,0.4667,0.6392238432014534,0.46526315789473677,0.6391830610981182,0.8042638998606721,0.7569199798691495,0.5956112852664577,0.6624737945492662,0.484,0.7168732125834127,0.5,1049,0.5130890052356021,0.43333333333333335,380,382,120,0.2370295319900778,0.09736842105263158
1574,90,Y,keep,QQQ_EMA_25_r5,0.498,0.4055,0.6647007076847735,0.3681909403669725,0.6214860716628325,0.7983246590582493,0.755796743956586,0.6479663394109397,0.6518987341772152,0.498,0.6784765279007972,0.5298165137614679,1129,0.5494880546075085,0.28125,436,293,64,0.2533577994963679,0.29099770642201833
1575,5,Y,no_signal,QQQ_EMA_50,0.512,0.5058,0.5927921150987093,0.5121245293659087,0.6764184286078425,0.742878564726856,0.6190187764990914,0.5673758865248227,0.5656077348066298,0.512,0.5962660443407235,0.5387205387205387,857,0.5211505922165821,0.4729064039408867,297,591,203,0.13152756141816077,0.057255643462540015
1576,10,Y,no_signal,QQQ_EMA_50,0.49,0.4706,0.6356074134504931,0.4576741676673802,0.6612236216421143,0.8037444574483561,0.6666666666666666,0.5757071547420964,0.6099585062240664,0.49,0.6177437020810514,0.5389408099688473,913,0.5966228893058161,0.4022346368715084,321,533,179,0.22392007052600646,0.09008162341843749
1577,20,Y,no_signal,QQQ_EMA_50,0.462,0.4906,0.6408098445839003,0.48165999354826466,0.6570132524677872,0.879410750033187,0.6647093364650617,0.5204991087344029,0.6042966042966043,0.462,0.5964172813487882,0.4183381088825215,949,0.6194331983805668,0.5629139072847682,349,494,151,0.2226166047362875,0.076927455928955
